customer_id_legacy,transaction_id,TransactionAmount,purchase_date,product_category,customer_rating,customer_id_new,social_media_platform,engagement_score,purchase_interest_score,review_sentiment,CustomerEngagementScore,TransactionAmount_MA,Year,Month,MonthlyTotalSpent,negative,neutral,positive
133,1130,5.988635708728856,2024-05-09,Electronics,1.3,,Unknown,0.0,0.0,,,0.9124065564997546,2024,5,0.08658879601441062,0.0,0.0,0.0
132,1131,5.741977035595849,2024-05-10,Sports,4.3,A134,Unknown,0.0,0.0,,,0.8857716095401083,2024,5,0.7583951803632779,0.0,0.0,0.0
132,1131,5.741977035595849,2024-05-10,Sports,4.3,A189,LinkedIn,78.0,2.7,Negative,0.5697522816166883,0.8292290127801554,2024,5,0.7583951803632779,1.0,0.0,0.0
132,1131,5.741977035595849,2024-05-10,Sports,4.3,A189,TikTok,99.0,4.1,Neutral,0.9986962190352021,0.7726864160202034,2024,5,0.7583951803632779,0.0,1.0,0.0
132,1131,5.741977035595849,2024-05-10,Sports,4.3,A189,Facebook,94.0,3.8,Negative,0.8970013037809649,0.7726864160202034,2024,5,0.7583951803632779,1.0,0.0,0.0
132,1131,5.741977035595849,2024-05-10,Sports,4.3,A189,Twitter,59.0,3.8,Neutral,0.21251629726206012,0.7726864160202034,2024,5,0.7583951803632779,0.0,1.0,0.0
132,1131,5.741977035595849,2024-05-10,Sports,4.3,A189,Twitter,59.0,3.8,Neutral,0.21251629726206012,0.7726864160202034,2024,5,0.7583951803632779,0.0,1.0,0.0
147,1132,5.2874301466640565,2024-05-11,Clothing,3.8,A159,Unknown,0.0,0.0,,,0.5998673625764854,2024,5,0.03395784225825425,0.0,0.0,0.0
122,1133,5.715053196122592,2024-05-12,Groceries,1.3,A123,Unknown,0.0,0.0,,,0.75983410517494,2024,5,0.014812456594465864,0.0,0.0,0.0
161,1134,6.194006510848382,2024-05-13,Sports,1.3,A118,Facebook,76.0,3.9,Negative,0.5462842242503262,0.5531853553092239,2024,5,0.02886986393163425,1.0,0.0,0.0
187,1135,6.154750237236297,2024-05-14,Books,4.9,A124,TikTok,75.0,4.6,Neutral,0.5358539765319429,0.8325413799336161,2024,5,0.2825779696753412,0.0,1.0,0.0
187,1135,6.154750237236297,2024-05-14,Books,4.9,A124,Facebook,95.0,3.7,Positive,0.9152542372881355,0.9011341981990806,2024,5,0.2825779696753412,0.0,0.0,1.0
187,1135,6.154750237236297,2024-05-14,Books,4.9,A124,LinkedIn,77.0,3.2,Positive,0.5567144719687093,0.9697270164645455,2024,5,0.2825779696753412,0.0,0.0,1.0
187,1135,6.154750237236297,2024-05-14,Books,4.9,A171,Unknown,0.0,0.0,,,0.9697270164645455,2024,5,0.2825779696753412,0.0,0.0,0.0
136,1136,6.118200959079204,2024-05-15,Electronics,2.5,A107,Twitter,96.0,1.9,Neutral,0.9113428943937417,0.9522799252162284,2024,5,0.281399170110089,0.0,1.0,0.0
136,1136,6.118200959079204,2024-05-15,Electronics,2.5,A107,Facebook,62.0,4.4,Positive,0.27900912646675347,0.9522799252162284,2024,5,0.281399170110089,0.0,0.0,1.0
136,1136,6.118200959079204,2024-05-15,Electronics,2.5,A107,Twitter,73.0,4.2,Positive,0.49152542372881347,0.9522799252162284,2024,5,0.281399170110089,0.0,0.0,1.0
136,1136,6.118200959079204,2024-05-15,Electronics,2.5,A107,Twitter,96.0,1.9,Neutral,0.9113428943937417,0.9522799252162284,2024,5,0.281399170110089,0.0,1.0,0.0
136,1136,6.118200959079204,2024-05-15,Electronics,2.5,A107,Facebook,62.0,4.4,Positive,0.27900912646675347,0.9522799252162284,2024,5,0.281399170110089,0.0,0.0,1.0
136,1136,6.118200959079204,2024-05-15,Electronics,2.5,A107,Twitter,73.0,4.2,Positive,0.49152542372881347,0.9522799252162284,2024,5,0.281399170110089,0.0,0.0,1.0
198,1137,5.983817291229128,2024-05-16,Books,2.5,A132,LinkedIn,63.0,3.3,Positive,0.2842242503259452,0.8881308028946759,2024,5,0.20615527502060083,0.0,0.0,1.0
198,1137,5.983817291229128,2024-05-16,Books,2.5,A140,LinkedIn,86.0,3.1,Negative,0.7314211212516298,0.8881308028946759,2024,5,0.20615527502060083,1.0,0.0,0.0
143,1138,5.27272785340273,2024-05-17,Sports,4.3,,Unknown,0.0,0.0,,,0.692160454628135,2024,5,0.023428996648317664,0.0,0.0,0.0
185,1139,5.284172830554039,2024-05-18,Sports,4.8,,Unknown,0.0,0.0,,,0.5541499047135452,2024,5,0.023488936388785648,0.0,0.0,0.0
190,1140,6.0025050016720005,2024-05-19,Sports,4.9,A133,Twitter,72.0,1.9,Positive,0.44198174706649274,0.8365324194310899,2024,5,0.27547839699888993,0.0,0.0,1.0
190,1140,6.0025050016720005,2024-05-19,Sports,4.9,A133,Twitter,71.0,4.8,Negative,0.4602346805736638,0.8667919754403601,2024,5,0.27547839699888993,1.0,0.0,0.0
190,1140,6.0025050016720005,2024-05-19,Sports,4.9,A133,Instagram,52.0,2.7,Positive,0.06127770534550214,0.8970515314496295,2024,5,0.27547839699888993,0.0,0.0,1.0
190,1140,6.0025050016720005,2024-05-19,Sports,4.9,A145,Twitter,92.0,2.4,Neutral,0.8396349413298566,0.8970515314496295,2024,5,0.27547839699888993,0.0,1.0,0.0
134,1141,5.514160247901446,2024-05-20,Books,4.0,A120,Facebook,83.0,1.4,Positive,0.6505867014341592,0.6644774827514146,2024,5,0.12260055974182636,0.0,0.0,1.0
134,1141,5.514160247901446,2024-05-20,Books,4.0,A120,Instagram,56.0,3.0,Positive,0.14341590612777078,0.6642068634303651,2024,5,0.12260055974182636,0.0,0.0,1.0
134,1141,5.514160247901446,2024-05-20,Books,4.0,A120,Instagram,92.0,3.6,Positive,0.8552803129074315,0.6639362441093151,2024,5,0.12260055974182636,0.0,0.0,1.0
164,1142,5.883123852023118,2024-05-21,Sports,2.5,A119,Unknown,0.0,0.0,,,0.7953945523290686,2024,5,0.050127472859527684,0.0,0.0,0.0
198,1143,6.146443247866076,2024-05-22,Books,3.0,A132,LinkedIn,63.0,3.3,Positive,0.2842242503259452,0.9140077380705631,2024,5,0.20615527502060083,0.0,0.0,1.0
198,1143,6.146443247866076,2024-05-22,Books,3.0,A140,LinkedIn,86.0,3.1,Negative,0.7314211212516298,0.9398846732464499,2024,5,0.20615527502060083,1.0,0.0,0.0
146,1144,6.157535393163759,2024-05-23,Sports,4.1,A196,Instagram,85.0,3.9,Negative,0.7222946544980445,0.8827498955855679,2024,5,0.42796327784012117,1.0,0.0,0.0
146,1144,6.157535393163759,2024-05-23,Sports,4.1,A106,Facebook,99.0,4.2,Negative,1.0,0.9269032142919422,2024,5,0.42796327784012117,1.0,0.0,0.0
146,1144,6.157535393163759,2024-05-23,Sports,4.1,A113,Facebook,98.0,2.7,Neutral,0.9608865710560625,0.9710565329983156,2024,5,0.42796327784012117,0.0,1.0,0.0
146,1144,6.157535393163759,2024-05-23,Sports,4.1,A113,Instagram,50.0,1.0,Positive,0.0,0.9710565329983156,2024,5,0.42796327784012117,0.0,0.0,1.0
177,1145,5.181804527530655,2024-05-24,Groceries,3.2,A183,TikTok,90.0,4.1,Positive,0.8226857887874838,0.5093099969742303,2024,5,0.1963433159652446,0.0,0.0,1.0
177,1145,5.181804527530655,2024-05-24,Groceries,3.2,A183,TikTok,72.0,5.0,Positive,0.48239895697522817,0.5072967853500607,2024,5,0.1963433159652446,0.0,0.0,1.0
177,1145,5.181804527530655,2024-05-24,Groceries,3.2,A174,Facebook,95.0,2.9,Neutral,0.9048239895697522,0.5052835737258912,2024,5,0.1963433159652446,0.0,1.0,0.0
177,1145,5.181804527530655,2024-05-24,Groceries,3.2,A174,TikTok,64.0,3.8,Positive,0.3102998696219036,0.5052835737258912,2024,5,0.1963433159652446,0.0,0.0,1.0
102,1146,4.486743010551235,2024-05-25,Sports,2.7,,Unknown,0.0,0.0,,,0.4299330444386884,2024,5,0.027577842869536663,0.0,0.0,0.0
100,1147,5.961648599457218,2024-05-26,Books,4.6,,Unknown,0.0,0.0,,,0.6842873789786039,2024,5,0.09788612388171783,0.0,0.0,0.0
104,1148,6.012730278518045,2024-05-27,Clothing,1.4,A192,Instagram,60.0,4.3,Positive,0.23859191655801826,0.8213881222500978,2024,5,0.09605115331362007,0.0,0.0,1.0
189,1149,5.177042950083106,2024-05-28,Sports,3.0,A173,TikTok,63.0,4.3,Negative,0.2972620599739243,0.7173392494132353,2024,5,0.012683313675034016,1.0,0.0,0.0
189,1149,5.177042950083106,2024-05-28,Sports,3.0,A173,Facebook,78.0,3.9,Negative,0.5853976531942634,0.610174922965653,2024,5,0.012683313675034016,1.0,0.0,0.0
113,1150,5.7601305800199,2024-05-29,Clothing,1.0,A196,Instagram,85.0,3.9,Negative,0.7222946544980445,0.7513924566577321,2024,5,0.026328468751008388,1.0,0.0,0.0
159,1103_synthetic,5.417988150358444,2024-04-12,Electronics,1.4,A170,Unknown,0.0,0.0,,,0.6148729512124089,2024,4,0.18388582436406556,0.0,0.0,0.0
159,1103_synthetic,5.417988150358444,2024-04-12,Electronics,1.4,A176,Facebook,70.0,3.3,Negative,0.42112125162972636,0.6164503363733633,2024,4,0.18388582436406556,1.0,0.0,0.0
159,1103_synthetic,5.417988150358444,2024-04-12,Electronics,1.4,A188,TikTok,50.0,3.6,Positive,0.03389830508474578,0.6180277215343164,2024,4,0.18388582436406556,0.0,0.0,1.0
186,1093_synthetic,5.593428032374373,2024-04-02,Clothing,4.0,A160,TikTok,56.0,2.6,Positive,0.13820078226857901,0.7024472301886338,2024,4,0.2233923695529699,0.0,0.0,1.0
186,1093_synthetic,5.593428032374373,2024-04-02,Clothing,4.0,A160,LinkedIn,73.0,2.0,Neutral,0.46284224250325934,0.7021112936831253,2024,4,0.2233923695529699,0.0,1.0,0.0
186,1093_synthetic,5.593428032374373,2024-04-02,Clothing,4.0,A160,Instagram,89.0,2.9,Neutral,0.7874837027379399,0.7017753571776177,2024,4,0.2233923695529699,0.0,1.0,0.0
121,1015_synthetic,4.975839466243573,2024-01-15,Sports,3.9,A185,TikTok,90.0,3.4,Neutral,0.8135593220338985,0.5630350037898642,2024,1,1.0,0.0,1.0,0.0
121,1015_synthetic,4.975839466243573,2024-01-15,Sports,3.9,A185,Facebook,78.0,2.4,Positive,0.5658409387222946,0.48499975128636175,2024,1,1.0,0.0,0.0,1.0
121,1015_synthetic,4.975839466243573,2024-01-15,Sports,3.9,A185,TikTok,59.0,3.6,Positive,0.20990873533246412,0.40696449878285934,2024,1,1.0,0.0,0.0,1.0
121,1015_synthetic,4.975839466243573,2024-01-15,Sports,3.9,A185,TikTok,50.0,1.5,Negative,0.006518904823989646,0.40696449878285934,2024,1,1.0,1.0,0.0,0.0
121,1015_synthetic,4.975839466243573,2024-01-15,Sports,3.9,A153,Unknown,0.0,0.0,,,0.40696449878285934,2024,1,1.0,0.0,0.0,0.0
121,1015_synthetic,4.975839466243573,2024-01-15,Sports,3.9,A132,LinkedIn,63.0,3.3,Positive,0.2842242503259452,0.40696449878285934,2024,1,1.0,0.0,0.0,1.0
121,1015_synthetic,4.975839466243573,2024-01-15,Sports,3.9,A179,Twitter,50.0,3.0,Negative,0.026075619295958252,0.40696449878285934,2024,1,1.0,1.0,0.0,0.0
144,1107_synthetic,6.147318385126425,2024-04-16,Clothing,3.3,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.9655221781698544,2024,4,0.16154597832919224,1.0,0.0,0.0
144,1107_synthetic,6.147318385126425,2024-04-16,Clothing,3.3,A116,LinkedIn,89.0,2.4,Neutral,0.7809647979139506,0.9658507701933421,2024,4,0.16154597832919224,0.0,1.0,0.0
144,1107_synthetic,6.147318385126425,2024-04-16,Clothing,3.3,A116,Instagram,81.0,4.6,Neutral,0.653194263363755,0.9661793622168307,2024,4,0.16154597832919224,0.0,1.0,0.0
144,1107_synthetic,6.147318385126425,2024-04-16,Clothing,3.3,A116,TikTok,83.0,1.2,Negative,0.6479791395045632,0.9661793622168307,2024,4,0.16154597832919224,1.0,0.0,0.0
144,1107_synthetic,6.147318385126425,2024-04-16,Clothing,3.3,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.9661793622168307,2024,4,0.16154597832919224,1.0,0.0,0.0
144,1107_synthetic,6.147318385126425,2024-04-16,Clothing,3.3,A163,TikTok,53.0,4.0,Neutral,0.09778357235984358,0.9661793622168307,2024,4,0.16154597832919224,0.0,1.0,0.0
144,1107_synthetic,6.147318385126425,2024-04-16,Clothing,3.3,A163,TikTok,96.0,3.2,Neutral,0.9282920469361148,0.9661793622168307,2024,4,0.16154597832919224,0.0,1.0,0.0
103,1072_synthetic,5.345660709062419,2024-03-12,Sports,4.3,A194,LinkedIn,89.0,4.0,Negative,0.8018252933507172,0.5440127039685412,2024,3,0.06395542879496878,1.0,0.0,0.0
101,1021_synthetic,5.26611630467825,2024-01-21,Groceries,3.4,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.4518243840902185,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.26611630467825,2024-01-21,Groceries,3.4,A116,LinkedIn,89.0,2.4,Neutral,0.7809647979139506,0.49867743063368586,2024,1,0.6926011020003973,0.0,1.0,0.0
101,1021_synthetic,5.26611630467825,2024-01-21,Groceries,3.4,A116,Instagram,81.0,4.6,Neutral,0.653194263363755,0.5455304771771536,2024,1,0.6926011020003973,0.0,1.0,0.0
101,1021_synthetic,5.26611630467825,2024-01-21,Groceries,3.4,A116,TikTok,83.0,1.2,Negative,0.6479791395045632,0.5455304771771536,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.26611630467825,2024-01-21,Groceries,3.4,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.5455304771771536,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.26611630467825,2024-01-21,Groceries,3.4,A161,Unknown,0.0,0.0,,,0.5455304771771536,2024,1,0.6926011020003973,0.0,0.0,0.0
159,1103_synthetic,5.407535743605549,2024-04-12,Electronics,1.4,A170,Unknown,0.0,0.0,,,0.6163645414518126,2024,4,0.18388582436406556,0.0,0.0,0.0
159,1103_synthetic,5.407535743605549,2024-04-12,Electronics,1.4,A176,Facebook,70.0,3.3,Negative,0.42112125162972636,0.6147013613693093,2024,4,0.18388582436406556,1.0,0.0,0.0
159,1103_synthetic,5.407535743605549,2024-04-12,Electronics,1.4,A188,TikTok,50.0,3.6,Positive,0.03389830508474578,0.6130381812868055,2024,4,0.18388582436406556,0.0,0.0,1.0
132,1122_synthetic,6.085498810796517,2024-05-01,Clothing,2.4,A134,Unknown,0.0,0.0,,,0.8273473747761177,2024,5,0.7583951803632779,0.0,0.0,0.0
132,1122_synthetic,6.085498810796517,2024-05-01,Clothing,2.4,A189,LinkedIn,78.0,2.7,Negative,0.5697522816166883,0.8820083335320326,2024,5,0.7583951803632779,1.0,0.0,0.0
132,1122_synthetic,6.085498810796517,2024-05-01,Clothing,2.4,A189,TikTok,99.0,4.1,Neutral,0.9986962190352021,0.9366692922879469,2024,5,0.7583951803632779,0.0,1.0,0.0
132,1122_synthetic,6.085498810796517,2024-05-01,Clothing,2.4,A189,Facebook,94.0,3.8,Negative,0.8970013037809649,0.9366692922879469,2024,5,0.7583951803632779,1.0,0.0,0.0
132,1122_synthetic,6.085498810796517,2024-05-01,Clothing,2.4,A189,Twitter,59.0,3.8,Neutral,0.21251629726206012,0.9366692922879469,2024,5,0.7583951803632779,0.0,1.0,0.0
132,1122_synthetic,6.085498810796517,2024-05-01,Clothing,2.4,A189,Twitter,59.0,3.8,Neutral,0.21251629726206012,0.9366692922879469,2024,5,0.7583951803632779,0.0,1.0,0.0
153,1075_synthetic,5.428420140909249,2024-03-15,Groceries,3.8,,Unknown,0.0,0.0,,,0.7016183816187738,2024,3,0.0681531242328365,0.0,0.0,0.0
194,1088_synthetic,4.890009041657188,2024-03-28,Electronics,2.4,A110,Unknown,0.0,0.0,,,0.36504559950405513,2024,3,0.030759084952909785,0.0,0.0,0.0
110,1117_synthetic,5.797002909439499,2024-04-26,Sports,3.0,A137,LinkedIn,93.0,3.5,Neutral,0.8735332464146023,0.801122754346069,2024,4,0.1293909182857268,0.0,1.0,0.0
110,1117_synthetic,5.797002909439499,2024-04-26,Sports,3.0,A137,TikTok,99.0,3.1,Positive,0.985658409387223,0.8000381064231745,2024,4,0.1293909182857268,0.0,0.0,1.0
123,1100_synthetic,5.170796977170517,2024-04-09,Clothing,2.6,,Unknown,0.0,0.0,,,0.5796041897146909,2024,4,0.043190799299136565,0.0,0.0,0.0
140,1104_synthetic,5.587620616744691,2024-04-13,Groceries,2.3,A145,Twitter,92.0,2.4,Neutral,0.8396349413298566,0.6490231300156002,2024,4,0.08030067006953162,0.0,1.0,0.0
132,1131_synthetic,5.736421273834483,2024-05-10,Sports,4.3,A134,Unknown,0.0,0.0,,,0.8811243043774959,2024,5,0.7583951803632779,0.0,0.0,0.0
132,1131_synthetic,5.736421273834483,2024-05-10,Sports,4.3,A189,LinkedIn,78.0,2.7,Negative,0.5697522816166883,0.825579316467044,2024,5,0.7583951803632779,1.0,0.0,0.0
132,1131_synthetic,5.736421273834483,2024-05-10,Sports,4.3,A189,TikTok,99.0,4.1,Neutral,0.9986962190352021,0.770034328556592,2024,5,0.7583951803632779,0.0,1.0,0.0
132,1131_synthetic,5.736421273834483,2024-05-10,Sports,4.3,A189,Facebook,94.0,3.8,Negative,0.8970013037809649,0.770034328556592,2024,5,0.7583951803632779,1.0,0.0,0.0
132,1131_synthetic,5.736421273834483,2024-05-10,Sports,4.3,A189,Twitter,59.0,3.8,Neutral,0.21251629726206012,0.770034328556592,2024,5,0.7583951803632779,0.0,1.0,0.0
132,1131_synthetic,5.736421273834483,2024-05-10,Sports,4.3,A189,Twitter,59.0,3.8,Neutral,0.21251629726206012,0.770034328556592,2024,5,0.7583951803632779,0.0,1.0,0.0
113,1150_synthetic,5.757584792225983,2024-05-29,Clothing,1.0,A196,Instagram,85.0,3.9,Negative,0.7222946544980445,0.8498537352648721,2024,5,0.026328468751008388,1.0,0.0,0.0
188,1053_synthetic,5.8000357170933405,2024-02-22,Groceries,3.3,A192,Instagram,60.0,4.3,Positive,0.23859191655801826,0.6342888311871211,2024,2,0.0722554446520507,0.0,0.0,1.0
192,1002_synthetic,5.811449922412554,2024-01-02,Electronics,4.2,A156,Instagram,52.0,4.9,Positive,0.08996088657105605,0.9278558404759463,2024,1,0.2667561983521692,0.0,0.0,1.0
192,1002_synthetic,5.811449922412554,2024-01-02,Electronics,4.2,A108,Unknown,0.0,0.0,,,0.8668528482804829,2024,1,0.2667561983521692,0.0,0.0,0.0
192,1002_synthetic,5.811449922412554,2024-01-02,Electronics,4.2,A110,Unknown,0.0,0.0,,,0.8058498560850196,2024,1,0.2667561983521692,0.0,0.0,0.0
192,1002_synthetic,5.811449922412554,2024-01-02,Electronics,4.2,A140,LinkedIn,86.0,3.1,Negative,0.7314211212516298,0.8058498560850196,2024,1,0.2667561983521692,1.0,0.0,0.0
194,1088_synthetic,4.88996533830403,2024-03-28,Electronics,2.4,A110,Unknown,0.0,0.0,,,0.36535433121692984,2024,3,0.030759084952909785,0.0,0.0,0.0
161,1038_synthetic,5.819036028640641,2024-02-07,Clothing,2.6,A118,Facebook,76.0,3.9,Negative,0.5462842242503262,0.6807638767685957,2024,2,0.1161463522252217,1.0,0.0,0.0
133,1130_synthetic,5.989490799765803,2024-05-09,Electronics,1.3,,Unknown,0.0,0.0,,,0.9052174035753149,2024,5,0.08658879601441062,0.0,0.0,0.0
101,1021_synthetic,5.277094783765338,2024-01-21,Groceries,3.4,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.5472773655432008,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.277094783765338,2024-01-21,Groceries,3.4,A116,LinkedIn,89.0,2.4,Neutral,0.7809647979139506,0.5490242539092485,2024,1,0.6926011020003973,0.0,1.0,0.0
101,1021_synthetic,5.277094783765338,2024-01-21,Groceries,3.4,A116,Instagram,81.0,4.6,Neutral,0.653194263363755,0.5507711422752957,2024,1,0.6926011020003973,0.0,1.0,0.0
101,1021_synthetic,5.277094783765338,2024-01-21,Groceries,3.4,A116,TikTok,83.0,1.2,Negative,0.6479791395045632,0.5507711422752957,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.277094783765338,2024-01-21,Groceries,3.4,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.5507711422752957,2024,1,0.6926011020003973,1.0,0.0,0.0
101,1021_synthetic,5.277094783765338,2024-01-21,Groceries,3.4,A161,Unknown,0.0,0.0,,,0.5507711422752957,2024,1,0.6926011020003973,0.0,0.0,0.0
152,1058_synthetic,5.738970750272095,2024-02-27,Clothing,4.8,A152,Facebook,95.0,4.1,Positive,0.9204693611473272,0.8902399042041278,2024,2,0.2628289666300551,0.0,0.0,1.0
152,1058_synthetic,5.738970750272095,2024-02-27,Clothing,4.8,A152,Instagram,81.0,4.2,Positive,0.6479791395045634,0.8307456228993018,2024,2,0.2628289666300551,0.0,0.0,1.0
152,1058_synthetic,5.738970750272095,2024-02-27,Clothing,4.8,A145,Twitter,92.0,2.4,Neutral,0.8396349413298566,0.7712513415944766,2024,2,0.2628289666300551,0.0,1.0,0.0
163,1022_synthetic,5.400594522792776,2024-01-22,Groceries,2.7,A180,Facebook,57.0,3.8,Negative,0.17340286831812268,0.8650942679526956,2024,1,0.16244421819599275,1.0,0.0,0.0
163,1022_synthetic,5.400594522792776,2024-01-22,Groceries,2.7,A180,LinkedIn,98.0,2.1,Negative,0.9530638852672751,0.7374095008894672,2024,1,0.16244421819599275,1.0,0.0,0.0
163,1022_synthetic,5.400594522792776,2024-01-22,Groceries,2.7,A131,LinkedIn,87.0,3.0,Positive,0.7496740547588007,0.6097247338262388,2024,1,0.16244421819599275,0.0,0.0,1.0
163,1022_synthetic,5.400594522792776,2024-01-22,Groceries,2.7,A101,Twitter,68.0,1.0,Neutral,0.3520208604954368,0.6097247338262388,2024,1,0.16244421819599275,0.0,1.0,0.0
147,1089_synthetic,5.466140467643087,2024-03-29,Groceries,3.0,A159,Unknown,0.0,0.0,,,0.6135827805937879,2024,3,0.046169470545039275,0.0,0.0,0.0
172,1049_synthetic,5.492420530401019,2024-02-18,Electronics,3.6,,Unknown,0.0,0.0,,,0.6019247921303505,2024,2,0.03556375906519076,0.0,0.0,0.0
101,1059_synthetic,6.003836404728523,2024-02-28,Books,2.5,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.6664097906447335,2024,2,0.20508961749721072,1.0,0.0,0.0
101,1059_synthetic,6.003836404728523,2024-02-28,Books,2.5,A116,LinkedIn,89.0,2.4,Neutral,0.7809647979139506,0.7820484390141718,2024,2,0.20508961749721072,0.0,1.0,0.0
101,1059_synthetic,6.003836404728523,2024-02-28,Books,2.5,A116,Instagram,81.0,4.6,Neutral,0.653194263363755,0.89768708738361,2024,2,0.20508961749721072,0.0,1.0,0.0
101,1059_synthetic,6.003836404728523,2024-02-28,Books,2.5,A116,TikTok,83.0,1.2,Negative,0.6479791395045632,0.89768708738361,2024,2,0.20508961749721072,1.0,0.0,0.0
101,1059_synthetic,6.003836404728523,2024-02-28,Books,2.5,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.89768708738361,2024,2,0.20508961749721072,1.0,0.0,0.0
101,1059_synthetic,6.003836404728523,2024-02-28,Books,2.5,A161,Unknown,0.0,0.0,,,0.89768708738361,2024,2,0.20508961749721072,0.0,0.0,0.0
121,1015_synthetic,4.976774610908403,2024-01-15,Sports,3.9,A185,TikTok,90.0,3.4,Neutral,0.8135593220338985,0.4071132983863932,2024,1,1.0,0.0,1.0,0.0
121,1015_synthetic,4.976774610908403,2024-01-15,Sports,3.9,A185,Facebook,78.0,2.4,Positive,0.5658409387222946,0.40726209798992663,2024,1,1.0,0.0,0.0,1.0
121,1015_synthetic,4.976774610908403,2024-01-15,Sports,3.9,A185,TikTok,59.0,3.6,Positive,0.20990873533246412,0.4074108975934605,2024,1,1.0,0.0,0.0,1.0
121,1015_synthetic,4.976774610908403,2024-01-15,Sports,3.9,A185,TikTok,50.0,1.5,Negative,0.006518904823989646,0.4074108975934605,2024,1,1.0,1.0,0.0,0.0
121,1015_synthetic,4.976774610908403,2024-01-15,Sports,3.9,A153,Unknown,0.0,0.0,,,0.4074108975934605,2024,1,1.0,0.0,0.0,0.0
121,1015_synthetic,4.976774610908403,2024-01-15,Sports,3.9,A132,LinkedIn,63.0,3.3,Positive,0.2842242503259452,0.4074108975934605,2024,1,1.0,0.0,0.0,1.0
121,1015_synthetic,4.976774610908403,2024-01-15,Sports,3.9,A179,Twitter,50.0,3.0,Negative,0.026075619295958252,0.4074108975934605,2024,1,1.0,1.0,0.0,0.0
117,1051_synthetic,6.062678354015231,2024-02-20,Sports,3.3,,Unknown,0.0,0.0,,,0.8798653641178706,2024,2,0.06393670503395026,0.0,0.0,0.0
164,1108_synthetic,5.699401418233304,2024-04-17,Groceries,3.5,A119,Unknown,0.0,0.0,,,0.7810505693489795,2024,4,0.03714222953475476,0.0,0.0,0.0
113,1055_synthetic,5.129981612079391,2024-02-24,Groceries,3.6,A196,Instagram,85.0,3.9,Negative,0.7222946544980445,0.680678183061143,2024,2,0.02263945397802493,1.0,0.0,0.0
143,1064_synthetic,5.375241221838644,2024-03-04,Sports,1.4,,Unknown,0.0,0.0,,,0.6933374976878595,2024,3,0.06122367971753313,0.0,0.0,0.0
132,1131_synthetic,5.750919933569039,2024-05-10,Sports,4.3,A134,Unknown,0.0,0.0,,,0.7723413457502,2024,5,0.7583951803632779,0.0,0.0,0.0
132,1131_synthetic,5.750919933569039,2024-05-10,Sports,4.3,A189,LinkedIn,78.0,2.7,Negative,0.5697522816166883,0.7746483629438079,2024,5,0.7583951803632779,1.0,0.0,0.0
132,1131_synthetic,5.750919933569039,2024-05-10,Sports,4.3,A189,TikTok,99.0,4.1,Neutral,0.9986962190352021,0.7769553801374154,2024,5,0.7583951803632779,0.0,1.0,0.0
132,1131_synthetic,5.750919933569039,2024-05-10,Sports,4.3,A189,Facebook,94.0,3.8,Negative,0.8970013037809649,0.7769553801374154,2024,5,0.7583951803632779,1.0,0.0,0.0
132,1131_synthetic,5.750919933569039,2024-05-10,Sports,4.3,A189,Twitter,59.0,3.8,Neutral,0.21251629726206012,0.7769553801374154,2024,5,0.7583951803632779,0.0,1.0,0.0
132,1131_synthetic,5.750919933569039,2024-05-10,Sports,4.3,A189,Twitter,59.0,3.8,Neutral,0.21251629726206012,0.7769553801374154,2024,5,0.7583951803632779,0.0,1.0,0.0
117,1051_synthetic,6.060645014535107,2024-02-20,Sports,3.3,,Unknown,0.0,0.0,,,0.8774545316090694,2024,2,0.06393670503395026,0.0,0.0,0.0
187,1135_synthetic,6.143366539905083,2024-05-14,Books,4.9,A124,TikTok,75.0,4.6,Neutral,0.5358539765319429,0.9679156500382171,2024,5,0.2825779696753412,0.0,1.0,0.0
187,1135_synthetic,6.143366539905083,2024-05-14,Books,4.9,A124,Facebook,95.0,3.7,Positive,0.9152542372881355,0.9661042836118883,2024,5,0.2825779696753412,0.0,0.0,1.0
187,1135_synthetic,6.143366539905083,2024-05-14,Books,4.9,A124,LinkedIn,77.0,3.2,Positive,0.5567144719687093,0.9642929171855594,2024,5,0.2825779696753412,0.0,0.0,1.0
187,1135_synthetic,6.143366539905083,2024-05-14,Books,4.9,A171,Unknown,0.0,0.0,,,0.9642929171855594,2024,5,0.2825779696753412,0.0,0.0,0.0
101,1021_synthetic,5.259022945325724,2024-01-21,Groceries,3.4,A116,Twitter,78.0,1.1,Negative,0.5488917861799217,0.7791728599769643,2024,1,0.6926011020003973,1.0,0.0,0.0
